ผู้สมัครรับเลือกตั้งสมาชิกวุฒิสภา,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
บุรีรัมย์,นายชาญณรงค์ เอี่ยมอิทธิฤทธิ์,3,ชาย,51 - 60 ปี,ปริญญาโท,นักกฎหมาย
บุรีรัมย์,นายทวีศักดิ์ คิดบรรจง,2,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
บุรีรัมย์,นายบุญคง นพรัตน์วงศกร,4,ชาย,51 - 60 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์
บุรีรัมย์,นายพลกฤต เนาว์ประโคน,5,ชาย,40 - 50 ปี,ปริญญาโท,นักกฎหมาย
บุรีรัมย์,นายยั่งยืน เตียตระกูล,1,ชาย,51 - 60 ปี,ปริญญาโท,ข้าราชการบำนาญ
ปทุมธานี,น.อ.ณัฐวัชร์ ทองศักดิ์,5,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ปทุมธานี,นางศิรินาฎ หาญสวัสดิ์,3,หญิง,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ปทุมธานี,นายไพบูลย์ ซำศิริพงษ์,1,ชาย,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ปทุมธานี,นายสมพร อรรถเศรณีวงศ์,8,ชาย,40 - 50 ปี,ปริญญาเอก,นักวิชาการ / ครู / อาจารย์
ปทุมธานี,นายสมโภชน์ วัลยะเสวี,7,ชาย,40 - 50 ปี,ปริญญาตรี,อาชีพอิสระ / รับจ้าง
ปทุมธานี,นายสุรศิษฎ์ รักษ์สุวงศ์,4,ชาย,40 - 50 ปี,ปริญญาตรี,วิชาชีพอิสระ
ปทุมธานี,นายสุวิชา นิลสิงขรณ์,6,ชาย,40 - 50 ปี,ปริญญาตรี,รัฐวิสาหกิจ
ปทุมธานี,เรืออากาศเอก พิชิต รัตนเพชร,2,ชาย,51 - 60 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ปทุมธานี,ว่าที่ ร.ต.สรสิน มณีงาม,9,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
ประจวบคีรีขันธ์,นายทิวา ศุภจรรยา,2,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ประจวบคีรีขันธ์,นายธันว์ ออสุวรรณ,1,ชาย,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ประจวบคีรีขันธ์,นายสุชน อินทเสม,4,ชาย,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
ประจวบคีรีขันธ์,พ.ต.ต.อุดม ใจนุ่ม,3,ชาย,51 - 60 ปี,ปริญญาตรี,ข้าราชการประจำ
ปราจีนบุรี,นายเกษม มกราภิรมย์,3,ชาย,51 - 60 ปี,ปริญญาโท,นักกฎหมาย
ปราจีนบุรี,นายสุรเดช จิรัฐิติเจริญ,1,ชาย,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
ปราจีนบุรี,นายเอนก รัตนวงศ์,2,ชาย,40 - 50 ปี,ปริญญาตรี,นักการเมือง
ปราจีนบุรี,พันโทแสงจันทร์ จันทร์ขยัน,4,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ปัตตานี,นายเพิ่ม นิลรัตน์,4,ชาย,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ปัตตานี,นายวรวิทย์ บารู,1,ชาย,51 - 60 ปี,ปริญญาเอก,นักวิชาการ / ครู / อาจารย์
ปัตตานี,นายสุลัยมาน วิมลจิตต์,2,ชาย,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ปัตตานี,นายอับดุลรอนิ กาหะมะ,3,ชาย,40 - 50 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์
พระนครศรีอยุธยา,ด.ต.ประเสริฐ มณีฉาย,9,ชาย,61 - 70 ปี,ปริญญาตรี,นักกฎหมาย
พระนครศรีอยุธยา,นางสาวเกศสิณี แขวัฒนะ,6,หญิง,40 - 50 ปี,ปริญญาโท,อาชีพอิสระ / รับจ้าง
พระนครศรีอยุธยา,นางสาวสมจิตร ศิริเสนา,5,หญิง,61 - 70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
พระนครศรีอยุธยา,นางสาวสุวรรณ ชาสะอาด,7,หญิง,40 - 50 ปี,ปริญญาตรี,วิชาชีพอิสระ
พระนครศรีอยุธยา,นางอังคณา คำมิ,2,หญิง,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
พระนครศรีอยุธยา,นายเกรียงศักดิ์ การสมเจตน์,13,ชาย,61 - 70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
พระนครศรีอยุธยา,นายภวัต เทอดไทย,1,ชาย,51 - 60 ปี,ปริญญาโท,อาชีพอิสระ / รับจ้าง
พระนครศรีอยุธยา,นายวรรณนพ รักชาติเจริญ,3,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
พระนครศรีอยุธยา,นายวิโรจน์ นาคก้อน,8,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
พระนครศรีอยุธยา,นายสันติ อัจจิมานนท์,10,ชาย,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
พระนครศรีอยุธยา,นายสินธุ์ชัย มังคลพันธุ์,4,ชาย,51 - 60 ปี,ปริญญาเอก,ธุรกิจส่วนตัว / ค้าขาย
พระนครศรีอยุธยา,นายเสกสรร ศุภแสง,12,ชาย,51 - 60 ปี,ปริญญาโท,ข้าราชการบำนาญ
พระนครศรีอยุธยา,นายอุดร วงษ์ทับทิม,11,ชาย,51 - 60 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์
พระนครศรีอยุธยา,พ.ต.ท.สัณห์ เจียมทรัพย์,14,ชาย,51 - 60 ปี,ปริญญาตรี,ข้าราชการบำนาญ
พะเยา,นายชัยวัฒน์ จันธิมา,4,ชาย,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
พะเยา,นายธนพนธ์ เรืองคำพัฒน์,3,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
พะเยา,นายเสถียร เชื้อประเสริฐศักดิ์,1,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
พะเยา,พลโทพงศ์เอก อภิรักษ์โยธิน,2,ชาย,51 - 60 ปี,ปริญญาตรี,ข้าราชการประจำ
พังงา,นายมานพน้อย วานิช,1,ชาย,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
พัทลุง,นางนาที รัชกิจประการ,2,หญิง,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
พัทลุง,นางสาวพรรณฉวี สุภัทรพงศ์,6,หญิง,61 - 70 ปี,ปริญญาโท,นักกฎหมาย
พัทลุง,นายเจริญ ภักดีวานิช,3,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
พัทลุง,นายผู้ใหญ่เล่ง สายลมุล,4,ชาย,40 - 50 ปี,ปริญญาโท,เกษตรกร
พัทลุง,นายสุทธิชัย หนูนวล,1,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
พัทลุง,นายโสภณ กสิวงศ์,5,ชาย,51 - 60 ปี,ปริญญาโท,นักกฎหมาย
พิจิตร,นางสาวชาลิสา อยู่แก้ว,3,หญิง,40 - 50 ปี,ปริญญาตรี,อาชีพอิสระ / รับจ้าง
พิจิตร,นายบรรชา พงศ์อายุกูล,1,ชาย,40 - 50 ปี,ปริญญาตรี,อาชีพอื่นๆ
พิจิตร,นายสุภรณ์ พรธาดาวิทย์,2,ชาย,40 - 50 ปี,ปริญญาตรี,อาชีพอิสระ / รับจ้าง
พิษณุโลก,นางยานี ทิพย์ประภา,5,หญิง,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
พิษณุโลก,นางสาวพิกุลแก้ว ไกรฤกษ์,1,หญิง,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
พิษณุโลก,นายสมคิด คำหลง,2,ชาย,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
พิษณุโลก,นายสันติ ศิริสินเลิศ,3,ชาย,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
พิษณุโลก,นายสิริวุฒิ บางโพธิ์ทอง,4,ชาย,40 - 50 ปี,ปริญญาโท,ข้าราชการบำนาญ
เพชรบุรี,นางสาวจินดา กาญจน์กีรติ,7,หญิง,61 - 70 ปี,ปริญญาโท,รัฐวิสาหกิจ
เพชรบุรี,นางสาวสุมล สุตะวิริยะวัฒน์,2,หญิง,51 - 60 ปี,ปริญญาโท,ข้าราชการบำนาญ
เพชรบุรี,นายปรากฏ โกลาวัลย์,8,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
เพชรบุรี,นายพลวัตน์ พงษ์กอปรสกุล,4,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
เพชรบุรี,นายมังกร เจริญผล,5,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
เพชรบุรี,นายสุชิน วชิรานุกูล,1,ชาย,51 - 60 ปี,ปริญญาตรี,นักกฎหมาย
เพชรบุรี,นายเสมา นาคะเวช,9,ชาย,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
เพชรบุรี,รศ.ชวน มินศิริ,3,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
เพชรบุรี,ว่าที่ ร.อ.จิตร์ ศิรธรานนท์,6,ชาย,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
เพชรบูรณ์,นางสมพร จูมั่น,1,หญิง,51 - 60 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์
เพชรบูรณ์,นางสุมนา จันทร์แสงศรี,5,หญิง,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
เพชรบูรณ์,นายวิพากย์ โรจนแพทย์,4,ชาย,51 - 60 ปี,ปริญญาโท,ข้าราชการบำนาญ
เพชรบูรณ์,นายวีรศักดิ์ เหล่าบุตรสา,3,ชาย,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
เพชรบูรณ์,พ.ต.อ.มนัส เนียมประดิษฐ์,2,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
แพร่,นายขวัญชัย พนมขวัญ,2,ชาย,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
แพร่,นายไพบูลย์ สุกใส,3,ชาย,มากกว่า 70 ปี,ปริญญาตรี,นักกฎหมาย
แพร่,นายองอาจ เอื้ออภิญญกุล,1,ชาย,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ภูเก็ต,นางธันยรัศม์ อัจฉริยะฉาย,1,หญิง,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ภูเก็ต,นายเชิดชัย วงศ์เสรี,3,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
ภูเก็ต,นายอดิเรก เอ่งฉ้วน,2,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
มหาสารคาม,นางวราภรณ์ ตปนียากร,6,หญิง,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
มหาสารคาม,นางสาคร ยอดป้องเทศ,7,หญิง,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
มหาสารคาม,นายถวิล บุตรศรี,2,ชาย,61 - 70 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์
มหาสารคาม,นายทินกร บุตรเนียร,8,ชาย,51 - 60 ปี,ปริญญาตรี,นักกฎหมาย
มหาสารคาม,นายนายกิตติศัพท์ สุขศรี,5,ชาย,61 - 70 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
มหาสารคาม,นายประวัติ ทองสมบูรณ์,1,ชาย,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
มหาสารคาม,นายพรชัย สัจจพงษ์,9,ชาย,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
มหาสารคาม,นายวัฒนา จันทศิลป์,12,ชาย,40 - 50 ปี,ปริญญาตรี,อาชีพอิสระ / รับจ้าง
มหาสารคาม,นายวินัย วงศ์รัตนะ,4,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
มหาสารคาม,นายสันติ ประทุมรัตน์,3,ชาย,61 - 70 ปี,ปริญญาตรี,เกษตรกร
มหาสารคาม,นายสุเทพ อัตถากร,11,ชาย,มากกว่า 70 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์
มหาสารคาม,นายสุธี สิทธิชัย,10,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
มุกดาหาร,นางรัชนี ภูขามคม,5,หญิง,51 - 60 ปี,ปริญญาตรี,ข้าราชการบำนาญ
มุกดาหาร,นายฉลาด ทุ่นศิริ,4,ชาย,51 - 60 ปี,ปริญญาโท,นักการเมือง
มุกดาหาร,นายธวัชชัย พงศ์ธนากุล,1,ชาย,40 - 50 ปี,ปริญญาโท,นักกฎหมาย
มุกดาหาร,นายบุญฐิน ประทุมลี,10,ชาย,40 - 50 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์
มุกดาหาร,นายไพบูลย์ ศรีหาคิม,3,ชาย,51 - 60 ปี,ปริญญาตรี,นักกฎหมาย
มุกดาหาร,นายภมร เชาว์ศิริกุล,6,ชาย,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
มุกดาหาร,นายรังสรรค์ โสมรักษ์,8,ชาย,51 - 60 ปี,ปริญญาตรี,ข้าราชการบำนาญ
มุกดาหาร,นายสว่าง สลางสิงห์,7,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
มุกดาหาร,นายสุพล จันทร์เภา,11,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
มุกดาหาร,พ.ต.ท.จิตต์ มุกดาธนพงศ์,9,ชาย,40 - 50 ปี,ปริญญาโท,ข้าราชการประจำ
มุกดาหาร,ว่าที่ ร.ต.เนติวุฒิ อัมไพพันธ์,2,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
แม่ฮ่องสอน,นายจำลอง รุ่งเรือง,1,ชาย,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
แม่ฮ่องสอน,นายนรินทร์ศร รัตนไพฑูรย์,5,ชาย,มากกว่า 70 ปี,ปริญญาตรี,อาชีพอิสระ / รับจ้าง
แม่ฮ่องสอน,นายบุญส่ง โควาวิสารัช,4,ชาย,51 - 60 ปี,ปริญญาโท,นักกฎหมาย
แม่ฮ่องสอน,นายอนันต์ วันไชยธนวงศ์,2,ชาย,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
แม่ฮ่องสอน,ว่าที่ ร.ต.โชติปฐมพนต สังข์ภิรมย์,3,ชาย,40 - 50 ปี,ปริญญาโท,เกษตรกร
ยโสธร,นางชูศรี ธนาคุณ,6,หญิง,40 - 50 ปี,ปริญญาโท,ข้าราชการบำนาญ
ยโสธร,นายกิจพัสส์ กิจพัฒนเจริญ,8,ชาย,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
ยโสธร,นายกิตติขจร ชาลีพุทธาพงศ์,3,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
ยโสธร,นายช้องธรรม ชายทวีป,4,ชาย,40 - 50 ปี,ปริญญาตรี,นักการเมือง
ยโสธร,นายยุทธนา ยุพฤทธิ์,1,ชาย,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
ยโสธร,นายลุน เสน่หา,7,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ยโสธร,นายสมาน ภักดียุทธ,2,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
ยโสธร,พ.ต.อ.วินิจ บุญสูง,5,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ยะลา,นางเบกำยาน ปาทาน,3,หญิง,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ยะลา,นายต่วนอับดุลเล๊าะ ดาโอ๊ะมารียอ,1,ชาย,51 - 60 ปี,ปริญญาโท,ข้าราชการประจำ
ยะลา,นายระเด่น สะมะแอ,2,ชาย,51 - 60 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์
ร้อยเอ็ด,นางบุญเพ็ง โวท,4,หญิง,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ร้อยเอ็ด,นายจตุรงค์ ธีระกนก,3,ชาย,51 - 60 ปี,ปริญญาตรี,พนักงานของรัฐ
ร้อยเอ็ด,นายฉัตรมงคล ชาติพงศธร,1,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
ร้อยเอ็ด,นายถวิล พิมพ์มหินทร์,2,ชาย,61 - 70 ปี,ปริญญาตรี,นักกฎหมาย
ร้อยเอ็ด,นายธงชัย รัตนศิลป์,6,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ร้อยเอ็ด,นายเสถียร ศรีพนมเขต,7,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ร้อยเอ็ด,พ.ต.ท.ณรงค์ โพธิจักร,5,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ระนอง,นางสาวเนาวรัตน์ ฐอสุวรรณ,3,หญิง,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ระนอง,นายกัณตภณ ผกากาญจน์,6,ชาย,51 - 60 ปี,ปริญญาโท,ข้าราชการประจำ
ระนอง,นายถนัด ศรีชู,1,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
ระนอง,นายพรพจน์ กังวาล,7,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ระนอง,นายวิชัย คำพิทักษ์,2,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
ระนอง,นายสัมพันธ์ ทองขาว,5,ชาย,51 - 60 ปี,ปริญญาตรี,นักกฎหมาย
ระนอง,นายสุวัฒน์ อ๋องสมหวัง,4,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
ระนอง,นายเสรี เจริญผล,8,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ระยอง,ดร.โกศล อินทวงศ์,4,ชาย,51 - 60 ปี,ปริญญาเอก,ข้าราชการบำนาญ
ระยอง,นางกิมห่อ ลี้เซ่งเฮง,3,หญิง,61 - 70 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ระยอง,นายบุญชู ใจสุข,2,ชาย,51 - 60 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ระยอง,นายสาย กังกเวคิน,1,ชาย,61 - 70 ปี,ปริญญาตรี,เกษตรกร
ราชบุรี,นางนิษา โพธิเวชสกุล,2,หญิง,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ราชบุรี,นายเกชา ศักดิ์สมบูรณ์,1,ชาย,40 - 50 ปี,ปริญญาโท,อาชีพอิสระ / รับจ้าง
ราชบุรี,นายทศพล แก้วทิมา,4,ชาย,40 - 50 ปี,ปริญญาตรี,อาชีพอิสระ / รับจ้าง
ราชบุรี,นายพีระ บุญจริง,3,ชาย,มากกว่า 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
ลพบุรี,นายวรวิทย์ วงษ์สุวรรณ์,1,ชาย,51 - 60 ปี,ปริญญาโท,ข้าราชการบำนาญ
ลพบุรี,พลโททวนทอง อินทรทัต,2,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ลำปาง,นายชวน ชูจันทร์,2,ชาย,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
ลำปาง,นายพีระ มานะทัศน์,1,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
ลำปาง,นายวัฒนา วานิชสุขสมบัติ,4,ชาย,61 - 70 ปี,ปริญญาตรี,แพทย์
ลำปาง,นายสุรจิต ปัญญาศิริกุล,3,ชาย,51 - 60 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ลำปาง,นายอรรณพ วงศ์วิชัย,5,ชาย,51 - 60 ปี,ปริญญาโท,ข้าราชการบำนาญ
ลำพูน,นางกฤษฎาภรณ์ รุจิธำรงกุล (รื่นนารีนารถ),9,หญิง,40 - 50 ปี,ปริญญาเอก,นักวิชาการ / ครู / อาจารย์
ลำพูน,นายธงชัย ช่อประดิษฐ,1,ชาย,51 - 60 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์
ลำพูน,นายประพันธ์ ศรีสุตา,8,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
ลำพูน,นายประสิทธิ์ จันทกลาง,3,ชาย,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
ลำพูน,นายวิภู ปิ่นทอง,6,ชาย,40 - 50 ปี,ปริญญาตรี,เกษตรกร
ลำพูน,นายวีนัส ม่านมุงศิลป์,2,ชาย,40 - 50 ปี,ปริญญาโท,นักกฎหมาย
ลำพูน,นายศุภวิทย์ คำธิตา,10,ชาย,40 - 50 ปี,ปริญญาโท,นักกฎหมาย
ลำพูน,นายสมศักดิ์ บุญเปลื้อง,5,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
ลำพูน,นายสิริชัย ถือสมบัติ,4,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
ลำพูน,นายอุดมการณ์ ตระกูลฉาง,7,ชาย,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
เลย,นางสาวกนิศวรรณ ขลิบเงิน,4,หญิง,40 - 50 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
เลย,นางสุกัลยา เร่งสมบูรณ์สุข,2,หญิง,40 - 50 ปี,ปริญญาตรี,นักการเมือง
เลย,นายเจน ไชยสงเมือง,5,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
เลย,นายนิพนธ์ โกษาจันทร์,1,ชาย,61 - 70 ปี,ปริญญาตรี,นักกฎหมาย
เลย,นายวัชระ ผ่านพรม,8,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
เลย,นายวิเศษ เหตุเกษ,6,ชาย,61 - 70 ปี,ปริญญาตรี,นักกฎหมาย
เลย,นายสะอาด พรหมภักดี,7,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
เลย,พล.ต.ต.องอาจ สุวรรณสิงห์,3,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
ศรีสะเกษ,นายจิตติพจน์ วิริยะโรจน์,1,ชาย,40 - 50 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
ศรีสะเกษ,นายเนตินันท์ วรรณศรี,3,ชาย,40 - 50 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์
ศรีสะเกษ,นายมาโนช มหาสุวีระชัย,5,ชาย,40 - 50 ปี,ปริญญาโท,นักการเมือง
ศรีสะเกษ,นายเวียงชัย ศรีวิพัฒน์,2,ชาย,61 - 70 ปี,ปริญญาโท,อาชีพอื่นๆ
ศรีสะเกษ,พ.ต.อ.บวรไชย ไชยสัตย์,4,ชาย,61 - 70 ปี,ปริญญาโท,ที่ปรึกษา
สกลนคร,นายชำนาญ ศรีสมยา,15,ชาย,61 - 70 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์
สกลนคร,นายทวีพงษ์ นวานุช,1,ชาย,มากกว่า 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
สกลนคร,นายประดิษฐ์ ตันวัฒนะพงษ์,14,ชาย,51 - 60 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์
สกลนคร,นายประเสริฐ พรหมดีราช,13,ชาย,61 - 70 ปี,ปริญญาตรี,รัฐวิสาหกิจ
สกลนคร,นายเลื่อน รัตนมงคล,4,ชาย,61 - 70 ปี,ปริญญาโท,ข้าราชการบำนาญ
สกลนคร,นายวรสิทธิ์ สุวรรณคุณ,7,ชาย,51 - 60 ปี,ปริญญาตรี,ธุรกิจส่วนตัว / ค้าขาย
สกลนคร,นายวิศิษฏ์ วรราช,5,ชาย,51 - 60 ปี,ปริญญาตรี,นักวิชาการ / ครู / อาจารย์
สกลนคร,นายวีระ ชูสถาน,2,ชาย,51 - 60 ปี,ปริญญาโท,ธุรกิจส่วนตัว / ค้าขาย
สกลนคร,นายศักดิ์สิทธิ์ ประเสริฐพงษ์,10,ชาย,51 - 60 ปี,ปริญญาตรี,นักกฎหมาย
สกลนคร,นายสมจิต ดวงกุลสา,6,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
สกลนคร,นายสมบูรณ์ ลาดศิลา,9,ชาย,มากกว่า 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
สกลนคร,นายสรศักดิ์ เจริญไชย,12,ชาย,51 - 60 ปี,ปริญญาตรี,ข้าราชการบำนาญ
สกลนคร,นายสุวิทย์ พิมพ์มีลาย,11,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
สกลนคร,นายอุทัย สัตยารักษ์,8,ชาย,61 - 70 ปี,ปริญญาโท,นักวิชาการ / ครู / อาจารย์
สกลนคร,ร.อ.อนันต์ จอกกระโทก,3,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
สงขลา,นายก่อซี อุเซ่ง,5,ชาย,40 - 50 ปี,ปริญญาโท,อาชีพอื่นๆ
สงขลา,นายเกียรติ เจริญวิริภาพ,8,ชาย,มากกว่า 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
สงขลา,นายประสาน สุขใส,7,ชาย,40 - 50 ปี,ปริญญาตรี,อาชีพอื่นๆ
สงขลา,นายประเสริฐ ชิตพงศ์,1,ชาย,51 - 60 ปี,ปริญญาเอก,ข้าราชการบำนาญ
สงขลา,นายพิพัฒน์ ข้อมงคลอุดม,2,ชาย,มากกว่า 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
สงขลา,นายมีบุญเสริม อึ้งภูรีเสถียร,3,ชาย,51 - 60 ปี,ปริญญาตรี,นักกฎหมาย
สงขลา,นายสนาน ลิมป์เศวตกุล,6,ชาย,61 - 70 ปี,ปริญญาเอก,ข้าราชการบำนาญ
สงขลา,นายสุภัทร วัฒนธรรม,4,ชาย,40 - 50 ปี,ปริญญาตรี,นักกฎหมาย
สตูล,นายสันติศักดิ์ ศิริศักดิ์,2,ชาย,51 - 60 ปี,ปริญญาตรี,นักกฎหมาย
สตูล,นายสุริยา ปันจอร์,1,ชาย,61 - 70 ปี,ปริญญาตรี,ข้าราชการบำนาญ
สมุทรปราการ,นางธัญญภัค โฉมชา,14,หญิง,51 - 60 ปี,ปริญญาตรี,นักกฎหมาย
